Participant_id;Event;Condition;Condition_labels;Text;Text_clean;EL_abs_num;EL_stand_num;deceptiveness;centrality;fabrication_source
60a312b33a3666a9ec786414;Taking the bus/train without the ticket;Truthful;0;I was on a bus going to work at around 08:30 in a busy capital city. I took a different bus, that I usually take, but I seldom buy bus tickets, I try to check people in the bus and at the bus stop, if any of them look like ticket controlers. This time, because I took different bus, I had to change buses one stop before the stop I get out. I lost focus, because I was close to my destination and I was listening to music. When I had recalled the experience, I remeber that there were someone at the bus stop, that looked like the ticket controller, who caught me later, but I am not 100% sure. I should have been more careful. He came to me after 3 minutes in the bus and I was totally unawere, because I was not paying attention to my surroundings (because of the music). I tried to buy online ticket, but he said to me to not bother, that the time would be off, so I did not buy it. It was then I have noticed, that there were actually two controlers - one went from the back and the other one from the front. The one from the back has caught me. The bus arrives to the final stop and they had me pinned. People got out and the bus driver closed the door. They wanted to hand them my ID, but I have heard that you are not obliged to do that and I wanted to test it. They had to call the police to ID me. While we were waiting I have written to my colleagues, that I will be late, because the bus broke down and I have to take another one. Controlers tried to persuade me to look for the ID or to try to pay at the spot, so no ID would be required. I have declined every request, even tough I had the ID at me and I could pay with a credit card. I was trying to work out a plan how to run, but I was sitting at a wrong spot and the doors were closed already. The police has arrived after 20 or so minutes. I remained calm, as I wanted to check if they give the controlers my personal info. I told them the same, that I have forgotten my wallet and my ID and card is in it. They check my identity using my name + date of birth., but I have told them to not to share it with the controllers. They agreed, but then told me that the controllers can legally request it, but it can take a week or more. But there was a catch, if I have paid the fine at the spot or in 7 days, it was 80€ after that it was 120€. I have decided to share my details with the controllers, they gave me the fine and I went to work. I was late about 30 minutes, but it was okay. I have paid thefine the same day and was pretty much okay for it, as I was using the public transportation without a ticket much more, than was the price of the fine. I just have to more careful next time. At the end, I would like to tell, that the public transportation should be funded from our taxses or from the increased taxes car owners would pay and that I buy ticket about 50% of times.;bus go work 08:30 busy capital city take different bus usually seldom buy bus ticket try check people bus bus stop look like ticket controler time take different bus change bus stop stop lose focus close destination listen music recall experience remeber bus stop look like ticket controller catch later 100 sure careful come 3 minute bus totally unawere pay attention surrounding music try buy online ticket say bother time buy notice actually controler go catch bus arrive final stop pin people get bus driver close door want hand id hear oblige want test police id wait write colleague late bus break controler try persuade look id try pay spot id require decline request tough id pay credit card try work plan run sit wrong spot door close police arrive 20 minute remain calm want check controler personal info tell forget wallet id card check identity + date birth tell share controller agree tell controller legally request week catch pay fine spot 7 day 80 € 120€. decide share detail controller give fine go work late 30 minute okay pay thefine day pretty okay public transportation ticket price fine careful time end like tell public transportation fund taxses increase taxis car owner pay buy ticket 50 time;9;0.766666666666667;3.44444444444445;2.77777777777778;1.0
61116b31cf2d27f9ce7b3f57;Ending a long romantic relationship;Truthful;0;"There has been quite a bit of tension between me and my boyfriend. I felt that he was pulling away from me, but I still believed in our relationship. When he asked me out to dinner, I really wanted it to be a new beginning, but deep inside I knew he was gonna break up with me instead. And he did; holding my hands sitting across each other by the dinner table, in the middle of a restaurant. He wanted to take me to the one where we met for the first time, but (luckily) we ended up going to a different one. He thought it would be poetic to end it at the same place where it began. I felt betrayed, deeply hurt, not good enough... We didn't have any serious issues, or at least nothing that should end a relationship. I tried my best: gave him space, tried to get to know him really well, understand him and his feelings, give him what he wanted, make him happy. That was all I wanted, because I knew exactly what kind of a partner I wanted, and he was exactly it. Besides being completely unable to commit and build a deep emotional connection with someone... He is a dismissive avoidant, as I learned later. He was perfect in the beginning, the honeymoon phase was like heaven, everything I ever wanted. Then, as our relationship started getting real, he began to pull away, one tiny step at a time. He started finding all these icks about me that bothered him, reasons to break up with me. Even though I know my worth and how precious the love I gave was, he shattered my heart completely and made me believe I'm not enough. It was the biggest thing that happened to me throughout the past two years, because he became such a huge part of my life, I was planning a future with him. Now my life has taken a completely different turn, hopefully for the better. Because I know I deserve better, and should not center a romantic relationship in my life so much. I have to focus on myself now and build a future, one that is 100% true to me.";bit tension boyfriend feel pull away believe relationship ask dinner want new beginning deep inside know go to break instead hold hand sit dinner table middle restaurant want meet time luckily end go different think poetic end place begin feel betray deeply hurt good issue end relationship try good give space try know understand feeling want happy want know exactly kind partner want exactly completely unable commit build deep emotional connection dismissive avoidant learn later perfect beginning honeymoon phase like heaven want relationship start get real begin pull away tiny step time start find ick bother reason break know worth precious love give shatter heart completely believe big thing happen past year huge life plan future life take completely different turn hopefully well know deserve well center romantic relationship life focus build future 100 true;12;0.411016949152542;3.75;3.16666666666667;3.4166666666666665
6565e080bdcef69dfd887f74;None of them;Truthful;0;I was helping at a locla 10K race. One of my duties was tp help carry collapsing runners to medical care nearby. One aldy collapsed just before my feet so I could grab her before she fell to the floor. I and my partner then lifted her onto the carrier and begun the walk to medical care 300 meters away. It was quite tireing and we had to put down the stretcher for a short relief on my partner's behalf before we got there. When we finally got there, the medicians were all away. After a quick search I called the doctor who was attending a less serious case. After about yet a minute of wait, medical assistance arrived so that the collapsed lady finally could get help.;help locla 10 k race duty tp help carry collapse runner medical care nearby aldy collapse foot grab fall floor partner lift carrier begin walk medical care 300 meter away tire stretcher short relief partner behalf get finally get medicians away quick search call doctor attend case minute wait medical assistance arrive collapse lady finally help;2;0.180327868852459;3.5;3.5;5.0
60da1362fe5b7aee2580c5a7;Missing a deadline at work because of bad organisation;Truthful;0;As a fifth year medical student I am no stranger to the demanding and tiring nature of medical education. Despite my best intentions, last year I experienced a significant setback when I missed an important assignment deadline. This incident not only highlighted the adverse effects procrastination has on me but also served as a crucial learning experience that reshaped my approach to time management and responsibility. The assignment in question was an important part of my coursework, designed to assess my understanding and application of key medical concepts. Initially, I felt confident about completing it on time. However, as the deadline approached, I found myself reportedly postponing the work. Each day, I rationalized that there was still enough time left, and the other tasks seemed to take priority. This pattern of procrastination continued until the night before the deadline, when I realised the panic in me starting to rise and that the task was far more extensive that I thought. Several factors contributed to my procrastination. Firstly, a lack of clear of clear prioritization played a big role. In the whirlwind of clinical rotations, lectures and other assignments, it's easy to lose track of which tasks were most urgent. Secondly, an underestimation of the time required to complete the assignment led to false sense of security. I misjudged the complexity of the project and the amount of research and effort it would entail. lastly, personal distractions and a tendency to overcommit to other activities further diverted my focus. The immediate consequence of missing the deadline was a significant deduction in my grade for the course. Beyond the academic penalty, the experience was a wake up call regarding the importance of effective time management and discipline. Missing the deadline triggered a period of self-reflection and prompted me to seek strategies to avoid repeating the same mistake twice. In response, I implemented several changes. I began using a detailed planner to map out my tasks and deadlines breaking down larger assignments into smaller parts with specific goals. This helped me stay on track and avoid last minute rushing. Additionally I adopted techniques to help me minimise distractions such as designated study times and environments and set clear boundaries. In the end missing that assignment was a pivotal point in my academic journey. It showed me the importance and need to be proactive in planning and time management. The lesson learnt will improve my academic journey for the better and always.;fifth year medical student stranger demanding tiring nature medical education despite good intention year experience significant setback miss important assignment deadline incident highlight adverse effect procrastination serve crucial learning experience reshape approach time management responsibility assignment question important coursework design assess understanding application key medical concept initially feel confident complete time deadline approach find reportedly postpone work day rationalize time leave task priority pattern procrastination continue night deadline realise panic start rise task far extensive think factor contribute procrastination firstly lack clear clear prioritization play big role whirlwind clinical rotation lecture assignment easy lose track task urgent secondly underestimation time require complete assignment lead false sense security misjudge complexity project research effort entail lastly personal distraction tendency overcommit activity divert focus immediate consequence miss deadline significant deduction grade course academic penalty experience wake importance effective time management discipline miss deadline trigger period self reflection prompt seek strategy avoid repeat mistake twice response implement change begin detailed planner map task deadline break large assignment small part specific goal help stay track avoid minute rushing additionally adopt technique help minimise distraction designate study time environment set clear boundary end miss assignment pivotal point academic journey show importance need proactive planning time management lesson learn improve academic journey well;8;0.41042345276873;4.125;2.625;1.75
60fbf1d8a1d6bf084f981660;Ending a long romantic relationship;Truthful;0;It was a relationship i had been in for about 3 years, we used to stay in the same village, i loved her dearly, never would have imagined that at some point we would get to separate and become what we are today, strangers... what hurt the most about it was that it was in that time happening for the second time, at first it was something i did to fuel that, stupid of me i know, but it was not cheating though, just was not fully honest about something. the ending comes months after she has had to move to a different province/state with family and get to enroll at a university, and at that time I've never been in a long distance relationship, so i believe I'm going to make it work, we are going to make it work... but that all changed as time went by and all of a sudden I'm too busy i don't have enough for the relationship no more and when I'm not busy then she is, it was killing me inside cause i loved her so very much, still do, but its different now, tried to find ways of making work but at the end it was just too much to handle, and one night after i came back from work i believe, and get to be on my phone to contact her, but prior to that, i get to WhatsApp to check my messages, and only to find that she posted a picture of herself looking amazing might i add, and i text her to let her know that, and as the status continues forward another picture appears of her and a guy, taken indoors, and you can tell it was taken at night judging by how bright the lighting was, and i asked about it, and all i got was that its a friend, and that escalated into a conversation about my own happiness and what i want in life and the things that I'm doing perfectly anymore, now as all these are being said my heart is just throbbing, wanting to jump out of my chest, fear, anxiety, i can already see it, she does not want to be with me anymore, ''what have i done, tell me so i can fix it please'' are the words that come out of me, but it was already too late, she had moved on, and was just waiting for the right time to tell me or better yet, to show me. never felt so alone in my life like how i felt then, she was first serious relationship and it hurt brutally so, to see the future that we had planning together wither away and die... as the conversation progresses she finally gives in, and tells me, that the guy on her status is her man, and they have been seeing each other for a month, almost two months... and right there everything crumbled, i lost myself and in so doing i lost a lot of things, but more importantly i lost the the only person who i felt was my world.;relationship 3 year stay village love dearly imagine point separate today stranger hurt time happen second time fuel stupid know cheat fully honest ending come month different province state family enroll university time long distance relationship believe go work go work change time go sudden busy relationship busy kill inside cause love different try find way make work end handle night come work believe phone contact prior whatsapp check message find post picture look amazing add text let know status continue forward picture appear guy take indoors tell take night judge bright lighting ask get friend escalate conversation happiness want life thing perfectly anymore say heart throb want jump chest fear anxiety want anymore tell fix word come late move wait right time tell well feel life like feel relationship hurt brutally future plan wither away die conversation progress finally give tell guy status man see month month right crumble lose lose lot thing importantly lose person feel world;5;0.248908296943231;3.8;3.2;2.6
611acc1d8ef0468018d77f76;Ending a long romantic relationship;Truthful;0;"The day was Sunday the 7th january 2024, it was late in the day say around 7 pm. I was dating this girl called Zesipho for 1 year and 7 months. At that the time of the event i was at home in my village and she also was at her home in another village. Early that day she had went to church with her younger sister and brother at least that is what she had told me. late in the day i tried calling her about twice but she didn't answer the phone but i didn't really put that in my mind as i thought mybe she was busy with something at home or probably was tired since  she was from church and was thus probably sleeping.

I have a friend who leaves in the same village as my then girlfriend his name is makhoba. Around 7pm that evening a received a phone call from him telling me that he had something very important to say. he further say it was about my girlfriend and was very bad. He then told me that he saw my girlfriend on her way home from church kissing another guy near by some trees. He the proceeded to show me some pictures he took of them kissing each other. My heart was ponding the minute a saw those pictures, i felt like crying my heart out. I couldn't eat, drink or even say anything a just felt numb.

At that time i tried calling my girlfriend and this time she answered. immediately asked her where was she after church and why didn't she answer my phone call. She told me she was tired and was asleep. i told her that she was lying that i know she was cheating on me with another guy. She denied all that and said she would never do that then i showed her the pictures. She couldnt believe it and started apologizing telling me it was nothing serious and that she loves me not the other guys. i told her to save all that nonsense to herself and told her that it was over between us.";day sunday 7th january 2024 late day 7 pm date girl call zesipho 1 year 7 month time event home village home village early day go church young sister brother tell late day try call twice answer phone mind think mybe busy home probably tired church probably sleep friend leave village girlfriend makhoba 7 pm evening receive phone tell important girlfriend bad tell see girlfriend way home church kiss guy near tree proceed picture take kiss heart ponde minute see picture feel like cry heart eat drink feel numb time try call girlfriend time answer immediately ask church answer phone tell tired asleep tell lie know cheat guy deny say show picture not believe start apologize tell love guy tell save nonsense tell;6;0.711229946524064;4.33333333333333;3.16666666666667;3.3333333333333335
661624e5595c233a68a3963b;Missing a deadline at work because of bad organisation;Truthful;0;"The truth is almost identical to the previous statement, the only lie was the part of how I started the task immediately. The truth is that because the task seemed pretty simple and because I knew it wasn't my fault for the short deadline, I was also working on something else at the time at work, so I wanted to finish my previous task before getting on that one, even though I knew it was pretty urgent. I also knew I'd be getting extra help from someone else, so I imagined that we could finish it all pretty quickly together.

Unfortunately, as the other person was inexperienced, they were very slow, and as mentioned in the story, I also had to later correct their mistakes. I showed them the basics of powerpoint and how to use it, but they made certain mistakes that I didn't foresee.

Therefore, I believe it was only partly my fault that we missed the initial deadline, aside from that, I was working on it full time and trying to work fast as well, to get it done as quickly as possible.

The reason it was memorable was because I remember trying to work on it as quickly as possible for several days, the frustration I felt with the inexperienced colleague, but especially the frustration and anger I felt with the professor, who later put the blame on me about missing details on the final deliverable even though I believe it was his fault for forgetting about it and giving us such a short timeline to complete it. He can also be quite crude and rude with his students or employees.

This is the truthful version with the one fabrication/lie taken out:
I was given a specific task at work by a consultant of our company who is also a university professor. It was a pretty menial task, transfer the information from some old slides to a Word document, which would be used as an e-book guide for employees, and then create some new, clean, slideshows with the updated info. This was a job done in favor of another company. A certain percentage of the task had already been done by someone else previously, around the holidays, specifically Christmas time, but the professor had forgotten about it, and therefore, when the task was given to me, he assumed 2-3 days would be enough to complete it as the deadline to submit it to the other organization was during those days.
Unfortunately, his calculation was off, even though the task was pretty simple, recreating some of the visuals and making sure everything looked right and clean was more time consuming than he initially thought. I even had a second person come on board to help out, and we still ended up needing 2-3 extra days to complete it all as the e-book was pretty big. Aside from that, as the other person was completely inexperienced using the office suite and it was the first time they were using it, I had to often correct their mistakes, which meant extra work for myself in the end. I was even blamed by the professor for missing some details, and he said I should have been more attentive as this would be the final deliverable, even though he initially gave us such a short time frame to complete it all but still expected perfection, he also wasn't aware of the extra mistakes I had to correct thanks to the other person.";truth identical previous statement lie start task immediately truth task pretty simple know fault short deadline work time work want finish previous task get know pretty urgent know get extra help imagine finish pretty quickly unfortunately person inexperienced slow mention story later correct mistake show basic powerpoint use certain mistake foresee believe partly fault miss initial deadline aside work time try work fast quickly possible reason memorable remember try work quickly possible day frustration feel inexperienced colleague especially frustration anger feel professor later blame miss detail final deliverable believe fault forget give short timeline complete crude rude student employee truthful version fabrication lie take give specific task work consultant company university professor pretty menial task transfer information old slide word document e book guide employee create new clean slideshow update info job favor company certain percentage task previously holiday specifically christmas time professor forget task give assume 2 3 day complete deadline submit organization day unfortunately calculation task pretty simple recreate visual make sure look right clean time consume initially think second person come board help end need 2 3 extra day complete e book pretty big aside person completely inexperienced office suite time correct mistake mean extra work end blame professor miss detail say attentive final deliverable initially give short time frame complete expect perfection aware extra mistake correct thank person;1;0.0196078431372549;3.0;3.0;1.0
658c1f91c0e5d908b094430e;Being hospitalised and undergoing surgery;Truthful;0;"It was about a close experience with my father. Since January, he had shortness of breath, tiredness and always sore ribs, until, one day, he was short of breath and couldn't even get up. We had to call an ambulance to take him with an oxygen mask to the hospital for pneumonia. He was hospitalized for 1 month with shortness of breath and tiredness and he underwent tests, scans and even surgery to remove fluid from the pleura.
 I was always worried about his health and his state of mind, which is still the case today because the after-effects are still present.
";close experience father january shortness breath tiredness sore rib day short breath ambulance oxygen mask hospital pneumonia hospitalize 1 month shortness breath tiredness undergo test scan surgery remove fluid pleura worried health state mind case today effect present;4;0.183783783783784;4.25;4.25;4.0
5c680aeffe4e380001676457;Being involved in a car accident;Truthful;0;"I remember leaving Braga. It ws a very rainy night and we were getting on the highway to go home. My boyfriend was driving and I was sitting next to him. 
A truck at high speed passed our car from the right (which is not correct in our country) and broke our side mirror.
I eas very frightened by the situation because it could have caused a crash and a serious accident. What's more, we drove for over an hour without the help of that mirror, which was also quite dangerous and difficult given the weather conditions at the time. It was a stressful moment, 
We had just taken out a new insirance policy for the car, so the situation is easier to remember.";remember leave braga ws rainy night get highway home boyfriend drive sit truck high speed pass car right correct country break mirror ea frightened situation cause crash accident drive hour help mirror dangerous difficult give weather condition time stressful moment take new insirance policy car situation easy remember;3;0.251428571428571;3.33333333333333;4.0;3.0
660687a02630547fb296d754;Taking the bus/train without the ticket;Deceptive;1;I was in a city nearby my hometown. I was going through application process for a job in the industry. I was still a college student and this would be my first job if I did well. I was nervous and i kept thinking about the job to the point where I forgot you cannot extend your student transit card inside a bus. I realized that while I was waiting for the bus at the bus stop. So I decided to enter the bus thorugh the back door and try to blend in the crowd, as if I was there from the start of the ride and they already checked my bus ticket. The problem was, it was one of the most popular stops in the city, so a lot of people came on the bus, and a lot of people left the bus at the same time. The decision was to check the tickets/bus passes again. I was caught and had to pay double the price of the ticket. At least I got that job, so in my opinion, having to pay double the ticket was a small price to pay.;city nearby hometown go application process job industry college student job nervous keep think job point forget extend student transit card inside bus realize wait bus bus stop decide enter bus thorugh door try blend crowd start ride check bus ticket problem popular stop city lot people come bus lot people leave bus time decision check ticket bus pass catch pay double price ticket get job opinion have pay double ticket small price pay;4;0.190721649484536;5.0;4.5;2.0
65391353897d68dd53a067da;Ending a long romantic relationship;Deceptive;1;It was a 5 year relationship and we were extremely attached to each other. Until she cheated on me and lied about it to my face. I found out because I went through her phone, which is an extremely immoral thing to do. I felt like throwing up the whole time. And the worst part is that she caught me and then we had a huge fight. And instead of fighting about the fact that she cheated and lied, we fought about me going through her phone. I was so angry and hurt and felt so betrayed, first of all because of the whole situation, but second of all because she tried to be like the moral one in the story and make it seem like we were breaking up because I didn't respect her privacy and not because of what she did in the first place.;5 year relationship extremely attach cheat lie face find go phone extremely immoral thing feel like throw time bad catch huge fight instead fight fact cheat lie fight go phone angry hurt feel betrayed situation second try like moral story like break respect privacy place;4;0.202702702702703;3.25;3.5;3.0
615b2ee8616d1b05551794ee;A job interview for your dream job;Deceptive;1;I remember getting a call on the 9th of February inviting me to an interview the next day. I accepted and was excited about the interview because I had always wanted to be a lecturer. The interview was scheduled for 11h00 and unfortunately I was late for the interview. My car gave me problems and could not make it in time for the interview. When I got there, I found a panel of 4 people waiting for me. To my surprise they were not upset and understood my situation. The interview lasted for 30 mins and I never received feedback after that.;remember get 9th february invite interview day accept excited interview want lecturer interview schedule 11h00 unfortunately late interview car give problem time interview get find panel 4 people wait surprise upset understand situation interview last 30 min receive feedback;8;0.705882352941177;5.0;1.25;5.0
616dc201c0b58a25890f4b94;Ending a long romantic relationship;Deceptive;1;My partner and are were in a long distance relationship for almost 2 years until he relocated to a town near mine. Everything between us was good and healthy until I saw him at a coffee shop in his apartment building with another woman. As soon as he saw me, he quickly came to me and told me its just a neighbor he was trying to make friends. I didnt believe him and he kept discouraging me from confronting her but i was mad and eventually went to the table and greeted her and she was very nice to me. Even though i was not entirely convinced, we went up to his apartment and i spent the rest of the day with my man. The next day he went to work and i started digging in his apartment to see what i might find. I found a a letter from someone else he was in a relationship, a packet of opened sanitary pads and slips from a woman clothing shop. I was so hurt I just left the apartment and broke up with him via a text;partner long distance relationship 2 year relocate town near good healthy see coffee shop apartment building woman soon see quickly come tell neighbor try friend not believe keep discourage confront mad eventually go table greet nice entirely convinced go apartment spend rest day man day go work start dig apartment find find letter relationship packet open sanitary pad slip woman clothing shop hurt leave apartment break text;4;0.542553191489362;3.25;3.0;5.0
5b6034ba0ced0a00017ba9b9;Missing a deadline at work because of bad organisation;Deceptive;1;the past month our department had to plan a celebration. Normally all the celebrations take place during weekends, specifically at saturdays. the date given by our manager was saturday 7th of the april. well that saturday was the 6th of the april. None of us really cared about that detail because it was given by our manager. What could go wrong? I was in charge to assign the dj and the maintenance workers who would work during saturday. thankfully the dj had work with us in the past, so he didnt have a problem to come the next day, and the maintenance work during weekends so, for me atleast, was easy to rescedule it.;past month department plan celebration normally celebration place weekend specifically saturday date give manager saturday 7th april saturday 6th april care detail give manager wrong charge assign dj maintenance worker work saturday thankfully dj work past not problem come day maintenance work weekend atleast easy rescedule;1;0.165217391304348;4.0;4.0;3.0
5f4e0edcc541ccaf7a8f11c4;None of them;Deceptive;1;In late March, we went with my best girlfriends on a trip a famous castle in the Peloponnese. We stayed in a luxurious accommodation. It was so comfortable and relaxing. We got massages and ate at the restaurants in the castle. We managed to even get a boat tour around the castle which is on the island. It was such a memorable event as we got to rest and get away from our daily anxieties while getting to pamper ourselves and enjoy such amenities.;late march go good girlfriend trip famous castle peloponnese stay luxurious accommodation comfortable relaxing get massage eat restaurant castle manage boat tour castle island memorable event get rest away daily anxiety get pamper enjoy amenity;7;0.0833333333333333;3.85714285714286;3.85714285714286;3.142857142857143
60e807c17adbb05b6799a83e;None of them;Deceptive;1;"To paint the scene, we planned and worked on a 3 day long event, culminating in a ""last hurrah"" type event or dinner where attendees were awarded for their contribution in the field/space; which was set to take place in a different country to the one where we where based or working from, so at this point we were flying blind. 

The event was split into different sections or components, in order to make it easy to execute and manage. We got to the country and prepared for the event; with all our guests arriving, with no issues from customers, which was a relief as we usually have to go through a lengthy back and forth when organising out of country events. The 3 day event went well, there were some technical glitches, but overall a good event. 

On the last day of the 3 day programme, my superior asked me to put together the visual and audio components required for the ""last minute event"" or ""last hurrah"". In that moment, I felt disrespected as there had been meetings about this last hurrah and I was not invited to either of them, but was now being dragged into the process without any background or context on that segment of the 3 day festivities. With the audio and visual components making up only a small part of the event, i did what I was asked so the event can go on, as we had flown guests from around the continent.

I excused myself from the event and subsequently the rest of the night as I was still at the venue sorting out the last minute requests by the time the guests started arriving.

The event made me relook my position in the company and how I handle uncomfortable situations in my role.";paint scene plan work 3 day long event culminate hurrah type event dinner attendee award contribution field space set place different country base work point fly blind event split different section component order easy execute manage get country prepare event guest arrive issue customer relief usually lengthy forth organise country event 3 day event go technical glitch overall good event day 3 day programme superior ask visual audio component require minute event hurrah moment felt disrespect meeting hurrah invite drag process background context segment 3 day festivity audio visual component make small event ask event fly guest continent excuse event subsequently rest night venue sort minute request time guest start arrive event relook position company handle uncomfortable situation role;3;0.175496688741722;4.0;2.66666666666667;3.6666666666666665
616dd4121bdb418e5cbb09a5;Cheating on your partner;Deceptive;1;on December the 17th i went to a wedding with a couple of friends when a girl who has been crushing on me for the longest time came to me and sparked a conversation she then also came home with me and my friends and chilled in the apartment ..we were never intimate and didnt even share a bed .she woke up the next morning and i uberd her home;december 17th go wedding couple friend girl crush long time come spark conversation come home friend chill apartment intimate not share bed .she wake morning uberd home;3;0.169014084507042;4.0;4.66666666666667;2.0
6613f2bcc9eb1d833c3c107c;Cheating on your partner;Deceptive;1;My partner and I were on a break. One that we had not entirely agreed on however we were on one. I know this because we had not spoken for months. So I know it was correct for me to assume that we were no longer together, because I mean what couple does not speak for that long. I needed someone to talk to at that time. Someone to hold me and tell me everything was going to be just fine. Even if they themselves were not entirely sure. Aaron my friend that I decided to confined in and choose for this role of support, only came over to my place a few times. And all we ever did was talk and he would leave as soon as we ate supper. I merely just confined in him and fed him.;partner break entirely agree know speak month know correct assume long mean couple speak long need talk time hold tell go fine entirely sure aaron friend decide confined choose role support come place time talk leave soon eat supper merely confine feed;7;0.464285714285714;4.0;3.71428571428571;3.2857142857142856
60d336e24fbd4089351d3785;Missing a deadline at work because of bad organisation;Deceptive;1;"I had prepared for this day, for as long as I can remember, I woke up an hour early to ensure that I arrive at the meeting on time, because it was my duty to present the work first, as the Dental Therapist. The original file was with me, and I knew that if I get there before 9am, by 10am; I will be best prepared for my presentation. At 8am, I received an email from my boss, Dr Naidoo. She said the meeting will start in 30 minutes, by then;  I was still in a taxi and not even half way to my work place. As if that was not enough, there was traffic by the toll-gate. I ended up arriving at 9.10am; and that's how I missed my deadline at work. I was humiliated and disappointed. And the meeting was almost over when I arrived, which means that my assisted had to present my work on my behalf! I blame my boss for changing the time so suddenly, if the meeting was at 10a,; I wouldn't have missed my deadline!";prepare day long remember wake hour early ensure arrive meeting time duty present work dental therapist original file know 9 10 well prepared presentation 8 receive email boss dr naidoo say meeting start 30 minute taxi half way work place traffic toll gate end arrive 9.10am miss deadline work humiliate disappointed meeting arrive mean assist present work behalf blame boss change time suddenly meeting 10a miss deadline;6;0.0851063829787234;4.83333333333333;4.5;4.666666666666667
5ef09df28c610f5ffa1601c9;None of them;Deceptive;1;I am extremely sad to report how disappointed we were after our cruise. The accommodation was small and not at all well maintained. The food was boring and there was never enough. I have seen better entertainment at a high school production. We expected much better service than we received and we are sorry to say that we will never use this cruise line again.;extremely sad report disappointed cruise accommodation small maintain food boring see well entertainment high school production expect well service receive sorry use cruise line;9;0.4;3.88888888888889;3.22222222222222;1.4444444444444444
5bcae4e85c2b810001dc2466;Missing a deadline at work because of bad organisation;Deceptive;1;I missed a timeline of the important work, because of bad organisation of my colleague. I have been trying my best but they were putting the task on hold since the time has passed and now they are trying to convice everybody that was not their fault, but mine. I have repeated many times that the task is important to finish just before 2nd half of May and now there is a lot of to catch up, but they prefered to be passive and take a lof of brakes causing the delay in the job acollated to ours team. Now everyone have to work on the task, but our client is losing his patience and judge the whole company by the laziness of the teammates.;miss timeline important work bad organisation colleague try good put task hold time pass try convice everybody fault repeat time task important finish 2nd half lot catch prefer passive lof brake cause delay job acollate team work task client lose patience judge company laziness teammate;4;0.416;3.75;4.0;2.5
653ff4ad1b7bf9f92525aa1a;A job interview for your dream job;Deceptive;1;This happaned about 6 months ago. This interview was really important since it was a job that I wanted to do since I was very young. However for some reason I did not prepare that much for it, even though usually I prepare well enough for every interview. I just had a feeling that this job was meant for me. During the interview that took place in the office, I was interviewed by multiple people, the interview started with me feeling confident enough to get the job and ended with me not only getting the job but also being able to negociate the salary I wanted. This event was important since it made me feel much more confident in my skills and value.;happaned 6 month ago interview important job want young reason prepare usually prepare interview feeling job mean interview take place office interview multiple people interview start feel confident job end get job able negociate salary want event important feel confident skill value;6;0.585365853658537;3.0;4.0;2.1666666666666665
5fbbde667818f3dc301f6647;A job interview for your dream job;Deceptive;1;Four months ago I had a job interview for my dream job: a programming teacher. It was going to be conducted online over Google Meet. I'd had past experiences with job interviews, but I was still slightly nervous while attempting it. Thankfully, the interviewer did not ask me anything I wasn't prepared for, and they seemed content with my previous job experience. All the same, I was fairly anxious after the interview and could not wait for the reply. I received a positive reply a few days later: I got the job. I was overjoyed. This event is a reminder for me that as long as I try my best, I can achieve more than I'd expect.;month ago job interview dream job programming teacher go conduct online google meet past experience job interview slightly nervous attempt thankfully interviewer ask prepare content previous job experience fairly anxious interview wait reply receive positive reply day later get job overjoyed event reminder long try good achieve expect;3;0.216666666666667;4.66666666666667;3.66666666666667;5.0
611e33021b47301a4818bbc8;Missing a deadline at work because of bad organisation;Deceptive;1;It happened 5 months where i had to miss a very important deadline of getting new sponsor of our company because we were having all the tools to submit but due to the bad organisation structure that we have a the other structure that were involved in writing financial breakdown on how we going to use the funds from the sponsor were very late to submit hence that made us to miss an important deadline which we were suppossed to submit.;happen 5 month miss important deadline get new sponsor company have tool submit bad organisation structure structure involve write financial breakdown go use fund sponsor late submit miss important deadline supposse submit;20;0.567901234567901;3.0;3.15;2.65
6492fd86ee1c49dd5b81f5d1;A job interview for your dream job;Deceptive;1;I went to an interview for the Senior Clinical Research Associate role at a great pharmaceutical company and the interview panel was only 2 people which had me feeling more comfortable and confident since I am an introvert. I thought I did very well and would be offered the post, I answered all questions strategically, and showed them I was capable of completing all requirements given my experience in the field of clinical research and my academics.;go interview senior clinical research associate role great pharmaceutical company interview panel 2 people feel comfortable confident introvert think offer post answer question strategically show capable complete requirement give experience field clinical research academic;7;0.116883116883117;3.85714285714286;3.14285714285714;1.0
61144108e54209d166870411;Being hospitalised and undergoing surgery;Deceptive;1;I discovered that my heart stopped beating throughout my sleep. I was in pain almost everyday. I could not sleep well enough and was always waking up afraid that i was dead. I had to go to the hospital and undergo surgery to try and fix this. If it was not fixed i would have to wear a pacemaker. I was devastated. Stopped working out afraid that my heart would just collapse. After surgery i feel better but i am always afraid that someday i might not wake up. I have anxiety issues now.;discover heart stop beat sleep pain everyday sleep wake afraid dead hospital undergo surgery try fix fix wear pacemaker devastate stop work afraid heart collapse surgery feel well afraid someday wake anxiety issue;3;0.223404255319149;4.0;3.0;2.3333333333333335
